norm_class,libnorm,znorm,learnable,config,metric,mean,sd,ci
NBVST,True,True,False,normclassNBVST_libnormTrue_znormTrue_learnableFalse,loss,24.869879913330077,0.23648303453687278,0.29363247017041205
NBVST,True,True,False,normclassNBVST_libnormTrue_znormTrue_learnableFalse,mae,0.7421639800071717,0.011448548675382343,0.014215250721905675
NBVST,True,True,False,normclassNBVST_libnormTrue_znormTrue_learnableFalse,mse,1.2709808588027953,0.04913858434967457,0.06101361110968997
NBVST,True,True,False,normclassNBVST_libnormTrue_znormTrue_learnableFalse,nb,24.8658203125,0.23810659242072701,0.2956483835437927
NBVST,True,True,False,normclassNBVST_libnormTrue_znormTrue_learnableFalse,num_epochs,103.8,10.73312629199899,13.326936504949433
NBVST,True,True,False,normclassNBVST_libnormTrue_znormTrue_learnableFalse,r2,0.6674779176712036,0.01031247399444732,0.012804627691317813
NBVST,True,True,False,normclassNBVST_libnormTrue_znormTrue_learnableFalse,rmse,1.127211570739746,0.021647673561101748,0.026879136905687575
NBVST,True,True,False,normclassNBVST_libnormTrue_znormTrue_learnableFalse,time,29.816064236313103,2.5643238339125793,3.184028584305105
NBVST,True,True,True,normclassNBVST_libnormTrue_znormTrue_learnableTrue,best_epoch,96.4,3.974921382870357,4.935516776800453
NBVST,True,True,True,normclassNBVST_libnormTrue_znormTrue_learnableTrue,loss,24.861102485656737,0.23899034973742175,0.2967457131870836
NBVST,True,True,True,normclassNBVST_libnormTrue_znormTrue_learnableTrue,mae,0.7351859450340271,0.014075510352161527,0.01747705446062339
NBVST,True,True,True,normclassNBVST_libnormTrue_znormTrue_learnableTrue,mse,1.2432203769683838,0.048614833492570717,0.060363288526395734
NBVST,True,True,True,normclassNBVST_libnormTrue_znormTrue_learnableTrue,nb,24.854134368896485,0.24010368950879393,0.2981281070989667
NBVST,True,True,True,normclassNBVST_libnormTrue_znormTrue_learnableTrue,num_epochs,99.0,0.0,0.0
NBVST,True,True,True,normclassNBVST_libnormTrue_znormTrue_learnableTrue,r2,0.6746449112892151,0.013694060879073015,0.017003422382755585
NBVST,True,True,True,normclassNBVST_libnormTrue_znormTrue_learnableTrue,rmse,1.1148268938064576,0.021832049289692568,0.02710806961002138
NBVST,True,True,True,normclassNBVST_libnormTrue_znormTrue_learnableTrue,time,28.594029846787453,1.0126520206560221,1.2573735567568782
